MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF
60,3,4.04305126783455,9.92485757827232,1,1,1,3,0,4,0,16,2,2,0,5,9,5,2005,2006,3,1,5,5,1,6.769641976852503,0,4,2,0,4,4,2,1410,6,0.0,438,1848,1,0,1,4,1848,880,0.0,2728,1,0.0,2,1,4,0.6931471805599453,0,10,6,2,0,1,2006.0,0,3,706,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2006,6,5,437154,3696
120,3,4.23410650459726,8.964567702601611,1,1,0,3,0,4,0,16,2,2,4,2,9,5,2007,2007,3,1,8,8,1,5.8944028342648505,0,4,2,0,4,4,6,0,6,0.0,1869,1869,1,0,1,4,1869,0,0.0,1869,0,0.0,2,0,2,0.6931471805599453,0,6,6,1,2,1,2007.0,2,2,617,5,5,2,210,4.007333185232471,0.0,0.0,0.0,0.0,3,4,1,0.0,12,2007,6,5,318061,3738
120,3,4.248495242049359,8.570165076182343,1,1,0,2,0,4,1,4,2,2,0,2,7,5,1986,1986,1,1,13,14,2,0.0,3,4,2,2,4,1,2,1082,6,0.0,371,1453,1,2,1,4,1453,0,0.0,1453,1,0.0,1,1,2,0.6931471805599453,2,6,6,1,5,1,1986.0,2,2,445,5,5,2,0,4.394449154672439,0.0,0.0,5.220355825078324,0.0,3,4,1,0.0,12,2006,8,0,190000,2906
50,3,4.110873864173311,9.114379980830272,1,1,3,3,0,4,0,7,0,2,0,0,5,6,1941,1950,1,1,12,13,2,0.0,3,4,1,4,0,2,3,236,5,5.942799375126701,0,616,1,4,0,4,616,495,0.0,1111,0,0.6931471805599453,1,0,3,0.6931471805599453,3,5,6,0,3,5,1941.0,3,1,200,5,1,2,48,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,3,2008,5,4,95000,1232
30,4,4.110873864173311,9.050288983827956,1,1,3,3,0,4,0,17,2,2,0,2,6,8,1928,2003,1,1,12,13,2,0.0,3,2,0,4,4,4,6,0,6,0.0,624,624,1,2,1,4,720,0,0.0,720,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,5,2005.0,3,2,484,5,5,2,106,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2010,8,4,105900,1344
50,3,4.110873864173311,9.036106025364846,1,1,3,0,0,4,0,18,2,2,0,0,6,5,1940,2000,1,1,13,8,2,0.0,3,4,1,4,4,4,3,388,6,0.0,552,940,1,0,1,4,1192,403,0.0,1595,0,0.0,1,0,2,0.6931471805599453,3,6,6,2,2,1,1940.0,3,1,240,5,5,2,0,0.0,4.691347882229144,0.0,0.0,0.0,3,4,1,0.0,6,2006,8,4,140000,2132
20,3,4.663439094112067,9.328123407632566,1,1,1,3,0,4,0,5,2,2,0,2,6,5,1995,1995,1,1,12,13,2,0.0,2,2,2,2,1,4,0,334,1,6.300785794663244,322,1200,1,0,1,4,1200,0,0.0,1200,1,0.0,2,0,3,0.6931471805599453,2,6,6,0,3,1,1995.0,2,2,521,5,5,2,0,3.295836866004329,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2007,8,4,177500,2400
20,3,4.248495242049359,9.13227071655426,1,1,0,3,0,4,0,8,2,2,0,2,6,6,1992,1992,1,1,6,6,1,4.672828834461906,3,4,2,2,4,4,2,560,6,0.0,598,1158,1,2,1,4,1167,0,0.0,1167,1,0.0,2,0,3,0.6931471805599453,2,6,6,0,3,1,1992.0,2,2,400,5,5,2,120,3.295836866004329,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2009,8,4,173000,2325
120,4,3.80666248977032,8.348774539791274,1,1,3,3,0,4,0,10,2,2,4,2,5,5,1976,1976,1,1,5,5,2,0.0,3,4,2,2,4,4,0,874,6,0.0,268,1142,1,4,1,4,1142,0,0.0,1142,1,0.0,1,1,3,0.6931471805599453,3,6,6,1,4,1,1976.0,0,2,528,5,5,2,536,4.51085950651685,0.0,0.0,0.0,0.0,3,2,1,0.0,8,2007,8,4,134000,2284
80,3,4.532599493153256,8.843759381917984,1,1,0,3,0,4,0,4,2,2,0,7,5,4,1958,1958,3,1,13,7,1,4.795790545596741,3,4,1,4,4,0,1,300,5,5.68697535633982,468,1062,1,0,1,1,1352,0,0.0,1352,0,0.6931471805599453,1,0,3,0.6931471805599453,2,6,3,0,3,3,1958.0,3,1,288,5,5,2,168,0.0,5.68697535633982,0.0,0.0,0.0,3,4,1,0.0,7,2006,8,0,130000,2414
60,3,4.3694478524670215,9.39366142910322,1,1,0,3,0,1,0,15,2,2,0,5,8,5,1998,1998,1,1,12,13,1,6.274762021241939,2,4,2,2,4,0,2,956,6,0.0,130,1086,1,0,1,4,1086,838,0.0,1924,1,0.0,2,1,3,0.6931471805599453,2,7,6,1,5,1,1998.0,2,2,592,5,5,2,208,4.330733340286331,0.0,0.0,5.926926025970411,0.0,3,4,1,0.0,6,2006,8,4,280000,2172
85,3,4.248495242049359,8.928110078202646,1,1,0,3,0,1,0,11,2,2,0,6,6,6,1978,1978,1,1,12,13,2,0.0,3,4,1,2,4,0,2,773,6,0.0,115,888,1,0,1,4,912,0,0.0,912,1,0.0,1,0,2,0.6931471805599453,3,5,6,1,5,1,1978.0,2,2,470,5,5,2,0,0.0,0.0,0.0,5.262690188904886,0.0,3,2,1,0.0,6,2007,8,4,156000,1800
50,3,4.248495242049359,9.120962560824966,1,2,3,3,0,4,0,3,2,2,0,0,5,5,1940,1982,1,1,8,8,2,0.0,3,4,1,4,4,4,5,399,6,0.0,484,883,1,2,1,4,988,517,0.0,1505,1,0.0,1,0,3,0.6931471805599453,3,8,6,0,3,5,1940.0,3,1,240,5,5,0,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2008,8,4,145000,1871
85,3,4.174387269895637,8.895903562215581,1,1,3,3,0,0,0,7,2,2,0,6,7,5,2003,2003,1,1,6,6,1,6.2166061010848646,2,4,3,3,2,3,4,0,4,0.0,0,0,1,0,1,4,495,1427,0.0,1922,0,0.0,3,0,4,0.6931471805599453,2,7,6,1,0,3,2003.0,2,2,672,5,5,2,0,0.0,5.181783550292085,0.0,0.0,0.0,3,4,1,0.0,7,2009,3,4,198500,495
160,4,3.091042453358316,7.427144133408616,1,1,3,3,0,4,0,2,2,2,3,5,6,8,1972,2007,1,1,6,6,1,6.236369590203704,3,4,1,4,4,4,0,162,6,0.0,321,483,1,2,1,4,483,504,0.0,987,0,0.0,1,1,2,0.6931471805599453,2,5,6,0,3,5,1972.0,3,1,264,5,5,2,250,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2009,8,4,118000,966
60,3,4.248495242049359,9.841665338892785,1,1,0,3,0,2,0,14,2,2,0,5,6,5,1976,1976,1,1,6,6,1,4.795790545596741,3,4,2,2,4,2,2,712,6,0.0,84,796,1,4,1,4,790,784,0.0,1574,1,0.0,2,1,3,0.6931471805599453,3,6,6,1,5,1,1976.0,0,2,566,5,5,2,306,4.718498871295094,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2006,8,4,190000,1586
70,4,4.0943445622221,9.2771575450135,1,1,3,3,0,4,0,9,2,2,0,5,5,7,1920,1997,3,1,12,13,2,0.0,3,2,1,4,0,4,5,456,6,0.0,216,672,1,2,1,0,672,672,0.0,1344,0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,5,1964.0,3,1,468,5,1,2,0,4.859812404361672,5.389071729816501,0.0,0.0,0.0,3,4,1,0.0,7,2009,8,4,147000,1344
20,3,4.248495242049359,9.15915233520675,1,1,0,3,0,4,0,12,2,2,0,2,6,5,1963,1963,1,1,9,10,1,5.513428746164983,3,4,1,2,4,4,1,609,6,0.0,785,1394,1,2,1,4,1394,0,0.0,1394,1,0.0,1,1,3,0.6931471805599453,3,6,6,2,2,1,1963.0,2,2,514,5,5,2,0,4.343805421853684,0.0,0.0,5.225746673713202,0.0,3,4,1,0.0,7,2009,8,4,159000,2788
80,3,4.624972813284271,9.12161844191538,1,1,0,3,0,0,0,12,2,2,0,7,6,5,1962,1962,1,5,9,10,1,5.723585101952381,3,4,1,2,4,1,2,371,6,0.0,728,1099,1,2,1,4,1431,0,0.0,1431,0,0.6931471805599453,1,0,3,0.6931471805599453,3,6,6,1,2,2,1962.0,2,1,296,5,5,2,64,4.709530201312334,0.0,0.0,0.0,0.0,3,4,1,0.0,12,2008,8,4,165000,2530
20,3,4.3694478524670215,8.962007209588313,1,1,3,3,0,4,0,12,2,2,0,2,5,6,1954,1954,1,1,6,6,1,5.303304908059076,3,4,2,4,4,4,3,540,6,0.0,728,1268,1,2,1,4,1268,0,0.0,1268,0,0.0,1,0,2,0.6931471805599453,3,7,6,1,2,1,1954.0,0,1,244,5,5,2,0,4.59511985013459,0.0,0.0,0.0,0.0,3,4,1,0.0,3,2010,8,4,132000,2536
20,3,4.248495242049359,9.193295937366925,1,1,0,3,0,0,0,12,2,2,0,2,5,7,1959,2006,1,1,13,14,2,0.0,3,2,1,4,4,4,0,72,5,5.556828061699537,733,1063,1,0,1,4,1287,0,0.0,1287,1,0.0,1,0,3,0.6931471805599453,2,7,6,1,2,5,1997.0,0,2,576,5,5,2,364,2.8903717578961645,0.0,0.0,5.209486152841421,0.0,3,4,1,0.0,3,2010,8,4,162000,2350
60,3,4.248495242049359,9.002331708246244,1,1,0,3,0,4,0,8,2,2,0,5,6,5,2000,2000,1,1,12,13,2,0.0,3,4,2,2,4,4,6,0,6,0.0,953,953,1,0,1,4,953,711,0.0,1664,0,0.0,2,1,3,0.6931471805599453,3,7,6,1,5,1,2000.0,2,2,460,5,5,2,100,3.713572066704308,0.0,0.0,0.0,0.0,3,4,1,0.0,1,2006,8,4,172400,1906
50,3,4.394449154672439,9.748061059204815,1,1,3,3,0,4,0,4,1,2,0,0,4,4,1959,1959,1,1,14,10,2,0.0,3,4,1,3,2,3,4,0,4,0.0,0,0,1,4,1,4,1120,468,0.0,1588,0,0.0,2,0,4,0.6931471805599453,3,7,3,1,2,5,1991.0,0,2,680,5,5,0,0,4.0943445622221,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2008,8,4,134432,1120
120,3,3.9318256327243257,8.878497403738631,1,1,3,3,0,4,0,20,2,2,4,2,6,5,1984,1984,1,1,9,10,2,0.0,3,4,1,2,4,4,0,623,3,4.804021044733257,0,744,1,4,1,4,752,0,0.0,752,1,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,1,1984.0,3,1,264,5,5,2,353,0.0,0.0,0.0,4.51085950651685,0.0,3,2,1,0.0,2,2010,8,4,125000,1496
20,3,4.382026634673881,9.271905727634335,1,1,3,3,0,4,0,12,2,2,0,2,5,6,1953,1953,1,1,8,8,2,0.0,3,4,2,4,4,4,1,428,3,5.198497031265826,0,608,1,4,1,4,1319,0,0.0,1319,1,0.0,1,0,3,0.6931471805599453,3,5,3,0,3,1,1953.0,3,1,270,5,5,2,66,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,11,2009,8,4,123000,1927
60,3,4.189654742026425,9.012011377036412,1,1,3,3,0,4,0,5,2,2,0,5,7,5,2003,2004,1,1,12,13,2,0.0,2,4,2,2,4,4,6,0,6,0.0,847,847,1,0,1,4,847,1081,0.0,1928,0,0.0,2,1,4,0.6931471805599453,2,8,6,1,2,3,2003.0,0,2,434,5,5,2,100,3.8918202981106265,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2007,8,4,219500,1694
30,3,4.248495242049359,9.212438170058329,1,1,0,2,0,4,2,7,2,2,0,2,1,1,1922,1950,1,1,13,14,2,0.0,1,1,0,1,3,1,1,350,6,0.0,333,683,1,2,0,0,904,0,0.0,904,1,0.0,0,1,1,0.6931471805599453,1,4,0,0,3,6,0.0,1,0,0,3,3,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,3,2009,8,4,61000,1587
85,3,4.060443010546419,9.087833697483386,1,1,0,3,0,1,0,5,2,2,0,6,5,5,1996,1996,1,1,12,13,2,0.0,2,4,2,2,4,0,2,298,6,0.0,572,870,1,0,1,4,914,0,0.0,914,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,5,1998.0,3,2,576,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2006,8,4,148000,1784
60,1,4.634728988229636,9.318656515459642,1,1,0,3,0,0,0,21,2,2,0,5,8,5,2004,2005,1,1,5,5,2,0.0,2,4,2,2,4,4,6,0,6,0.0,1580,1580,1,0,1,4,1580,886,0.0,2466,0,0.0,3,0,4,0.6931471805599453,2,8,6,1,2,1,2004.0,2,2,610,5,5,2,159,5.3706380281276624,0.0,0.0,0.0,0.0,3,4,1,0.0,12,2007,8,4,340000,3160
20,3,4.48863636973214,9.340929941679784,1,1,3,3,0,0,0,22,2,2,0,2,9,2,2010,2010,3,1,12,13,3,5.860786223465865,2,4,2,0,4,0,2,1445,6,0.0,411,1856,1,0,1,4,1856,0,0.0,1856,1,0.0,1,1,1,0.6931471805599453,0,8,6,1,0,1,2010.0,0,3,834,5,5,2,113,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2010,6,5,394432,3712
60,3,4.110873864173311,9.002577922700276,1,1,0,3,0,4,0,8,6,2,0,5,6,5,2000,2000,1,1,12,13,1,2.833213344056216,3,4,2,2,4,4,6,0,6,0.0,982,982,1,0,1,4,1007,793,0.0,1800,0,0.0,2,1,3,0.6931471805599453,3,7,6,1,5,1,2000.0,0,2,463,5,5,2,100,4.158883083359672,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2009,8,4,179000,1989
50,3,3.9318256327243257,8.517393171418904,1,2,3,3,0,4,0,18,2,2,0,0,5,6,1924,1950,1,1,3,14,2,0.0,3,4,0,4,4,4,3,218,6,0.0,808,1026,1,4,1,4,1026,665,0.0,1691,0,0.0,2,0,3,0.6931471805599453,2,6,6,1,2,5,1924.0,3,1,308,5,5,2,0,0.0,5.493061443340548,0.0,0.0,0.0,3,4,1,0.0,5,2010,8,4,127000,2052
20,1,4.110873864173311,8.881975184248867,1,2,3,3,0,4,0,21,2,2,0,2,7,5,2006,2006,1,1,12,13,2,0.0,2,4,2,2,1,4,6,0,6,0.0,1293,1293,1,0,1,4,1301,0,0.0,1301,1,0.0,2,0,2,0.6931471805599453,2,5,6,1,2,1,2006.0,2,2,572,5,5,2,216,4.804021044733257,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2006,6,5,187750,2594
60,3,4.382026634673881,9.13194630454817,1,1,0,3,0,4,0,5,2,2,0,5,7,5,2006,2006,1,1,12,13,2,0.0,2,4,2,2,4,0,6,0,6,0.0,939,939,1,0,1,4,939,858,0.0,1797,0,0.0,2,1,3,0.6931471805599453,2,8,6,0,3,1,2006.0,2,2,639,5,5,2,144,3.9889840465642745,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2007,8,4,213500,1878
45,2,4.110873864173311,9.105090961257083,1,1,3,3,0,0,0,20,2,2,0,1,6,3,1928,1950,1,1,13,14,2,0.0,3,4,0,1,0,4,6,0,6,0.0,784,784,1,4,0,0,784,0,0.0,784,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,5,1950.0,3,2,360,1,1,0,0,0.0,4.5217885770490405,0.0,0.0,0.0,3,4,1,0.0,10,2009,8,4,76000,1568
60,3,4.248495242049359,10.880082855015791,1,1,1,2,0,0,1,4,1,2,0,5,6,5,1992,1992,1,1,6,6,2,0.0,2,4,2,2,4,0,2,985,6,0.0,595,1580,1,0,1,4,1079,874,0.0,1953,1,0.0,2,1,3,0.6931471805599453,2,9,6,2,1,1,1992.0,0,2,501,5,5,2,216,5.44673737166631,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2007,8,4,240000,2659
120,3,3.784189633918261,8.065579427282092,1,1,3,3,0,4,0,0,2,2,4,2,8,5,2004,2005,1,1,12,13,1,2.833213344056216,2,4,2,2,4,4,2,24,6,0.0,1232,1256,1,0,1,4,1269,0,0.0,1269,0,0.0,2,0,2,0.6931471805599453,2,6,6,1,5,1,2004.0,0,2,430,5,5,2,146,3.044522437723423,0.0,0.0,4.976733742420574,0.0,3,4,1,0.0,4,2010,8,4,192000,2525
50,3,4.07753744390572,9.037295651962438,1,1,3,3,0,2,0,7,1,2,0,0,5,3,1910,1996,2,1,13,13,2,0.0,3,1,2,4,4,4,6,0,6,0.0,658,658,1,4,1,4,658,526,0.0,1184,0,0.0,1,0,5,0.6931471805599453,3,8,6,0,3,6,0.0,1,0,0,3,3,0,0,5.0238805208462765,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2006,8,1,81000,1316
80,3,4.290459441148391,8.881975184248867,1,1,3,3,0,4,0,7,2,2,0,7,6,6,1976,1976,3,1,8,8,1,5.545177444479562,3,4,1,4,4,0,0,631,6,0.0,410,1041,1,0,1,4,1125,0,0.0,1125,1,0.0,1,0,3,0.6931471805599453,3,6,6,1,1,5,1977.0,3,1,352,5,5,2,296,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,10,2009,8,0,125000,2166
20,3,4.543294782270004,9.146654820290047,1,1,0,3,0,1,0,5,2,2,0,2,7,5,1999,2000,1,1,12,13,1,4.836281906951478,2,4,2,2,4,4,6,0,6,0.0,1468,1468,1,0,1,4,1479,0,0.0,1479,0,0.0,2,0,3,0.6931471805599453,2,6,6,0,3,1,1999.0,2,2,577,5,5,2,120,3.258096538021482,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2008,8,4,191000,2947
60,3,4.574710978503383,9.43148192061972,1,1,3,3,0,4,0,16,2,2,0,5,10,5,2007,2008,1,1,12,13,3,5.60947179518496,0,4,2,0,4,0,2,1280,6,0.0,402,1682,1,0,1,4,1742,590,0.0,2332,1,0.0,2,1,3,0.6931471805599453,0,9,6,1,0,3,2008.0,0,3,846,5,5,2,196,4.90527477843843,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2008,6,5,426000,3424
50,3,3.9318256327243257,9.036701015565065,1,0,3,3,0,4,0,7,2,2,0,0,5,8,1900,1950,1,1,8,8,2,0.0,3,4,0,4,1,4,5,241,1,5.971261839790462,229,861,1,0,1,4,961,406,0.0,1367,1,0.0,1,0,4,0.6931471805599453,3,7,6,0,3,5,1978.0,3,1,384,5,5,2,0,4.875197323201151,4.727387818712341,0.0,0.0,0.0,3,2,1,0.0,4,2008,8,4,119000,1822
60,3,4.276666119016055,9.41001056710475,1,1,0,3,0,1,0,11,2,2,0,5,6,5,2001,2002,1,1,12,13,2,0.0,3,4,2,0,4,4,0,690,6,0.0,114,804,1,0,1,4,804,1157,0.0,1961,1,0.0,2,1,3,0.6931471805599453,2,7,6,1,5,3,2001.0,0,2,560,5,5,2,125,5.262690188904886,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2009,8,4,215000,1608
20,3,4.248495242049359,9.028818495352793,1,1,0,3,0,4,0,12,2,2,0,2,5,7,1959,1959,1,1,8,8,2,0.0,3,4,3,3,2,3,4,0,4,0.0,0,0,1,4,1,4,882,0,0.0,882,0,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,1,1959.0,2,1,294,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,2,3,7.090909822079984,7,2007,8,4,106500,882
30,3,4.248495242049359,8.915566545710645,1,1,3,3,0,0,0,3,1,2,0,2,4,5,1941,1950,1,1,14,15,2,0.0,3,4,1,4,4,4,5,266,6,0.0,522,788,1,4,1,0,788,0,0.0,788,0,0.0,1,0,2,0.6931471805599453,3,4,6,2,5,6,0.0,1,0,0,3,3,2,0,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,4,2006,8,0,100000,1576
50,3,4.110873864173311,9.2237500588861,1,1,3,3,0,4,0,17,2,2,0,0,5,6,1940,1950,1,1,8,8,2,0.0,3,4,1,4,4,4,6,0,6,0.0,735,735,1,2,1,0,735,299,0.0,1034,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,5,1940.0,3,1,240,5,5,2,0,3.688879454113936,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2007,8,4,109000,1470
20,3,4.23410650459726,9.166597449028265,1,1,3,3,0,4,0,7,2,2,0,2,5,6,1956,1956,1,1,13,14,2,0.0,3,4,1,4,4,0,1,739,6,0.0,405,1144,1,4,1,4,1144,0,0.0,1144,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1956.0,3,1,596,5,5,2,44,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2010,8,4,129000,2288
20,3,4.110873864173311,8.881975184248867,1,1,3,2,0,4,0,5,2,2,0,2,5,5,1972,1972,3,1,8,8,2,0.0,3,4,1,4,4,0,5,777,6,0.0,117,894,1,4,1,4,894,0,0.0,894,0,0.0,1,0,2,0.6931471805599453,3,6,6,0,3,5,1985.0,2,2,600,5,5,2,215,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,9,2009,8,4,123000,1788
60,3,4.248495242049359,8.934718614016768,1,1,3,3,0,4,0,12,4,2,0,5,5,5,1962,1962,1,1,12,13,1,5.666426688112432,3,4,1,4,4,4,0,540,6,0.0,324,864,1,4,1,4,876,936,0.0,1812,0,0.0,2,0,4,0.6931471805599453,3,8,6,1,5,1,1962.0,2,1,264,5,5,2,0,5.1298987149230735,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2007,8,4,169500,1740
30,4,4.110873864173311,9.101417964751995,1,1,3,3,0,0,0,9,2,2,0,2,5,2,1920,1950,1,1,8,8,2,0.0,3,1,0,1,3,4,6,0,6,0.0,961,961,1,2,1,3,1077,0,0.0,1077,0,0.0,1,0,2,0.6931471805599453,3,6,1,0,3,5,1920.0,3,1,338,4,4,0,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,11,2007,8,0,67000,2038
60,1,4.189654742026425,9.002824076547672,1,1,3,3,0,4,0,21,2,2,0,5,7,5,2006,2007,1,1,5,5,3,4.61512051684126,2,4,2,2,4,4,2,812,6,0.0,280,1092,1,0,1,4,1112,438,0.0,1550,1,0.0,2,0,2,0.6931471805599453,2,7,6,0,3,1,2007.0,0,2,438,5,5,2,0,5.1298987149230735,0.0,0.0,0.0,0.0,3,4,1,0.0,10,2009,8,4,241000,2204
120,3,3.6635616461296463,9.613402595468036,1,1,1,3,0,4,0,24,2,2,4,2,8,5,1996,1996,1,1,3,3,2,0.0,2,4,2,2,4,4,2,786,6,0.0,474,1260,1,0,1,4,1288,0,0.0,1288,1,0.0,1,1,1,0.6931471805599453,0,4,6,2,2,1,1996.0,0,2,500,5,5,2,120,3.4339872044851463,0.0,0.0,5.41610040220442,0.0,3,4,1,0.0,12,2008,8,4,245500,2548
20,3,4.189654742026425,9.078864009187797,1,1,0,3,0,4,0,5,2,2,0,2,7,5,2005,2005,1,1,12,13,2,0.0,2,4,2,2,4,0,2,24,6,0.0,1286,1310,1,0,1,4,1310,0,0.0,1310,0,0.0,2,0,3,0.6931471805599453,2,6,6,1,2,1,2005.0,0,2,400,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2006,6,5,164990,2620
30,3,4.110873864173311,9.23024103368252,1,1,3,3,0,4,0,19,2,2,0,2,5,8,1940,1997,1,1,13,14,2,0.0,3,4,2,4,4,4,6,0,6,0.0,672,672,1,0,1,4,672,0,0.0,672,0,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,5,1940.0,3,1,240,5,5,0,168,0.0,0.0,0.0,0.0,0.0,3,0,1,0.0,8,2008,8,4,108000,1344
60,3,4.543294782270004,9.400216653174247,1,1,3,3,0,0,0,15,2,2,0,5,8,5,1998,1998,3,1,12,13,1,6.478509642208569,2,4,2,2,4,4,6,0,6,0.0,1141,1141,1,2,1,4,1165,1098,0.0,2263,0,0.0,2,1,4,0.6931471805599453,2,10,6,1,5,3,1998.0,0,2,420,5,5,2,144,4.820281565605037,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2006,8,0,258000,2306
60,3,4.248495242049359,9.24619002486988,1,1,0,3,0,4,0,8,2,2,0,5,6,5,1995,1996,1,1,8,8,2,0.0,3,4,2,2,4,4,6,0,6,0.0,806,806,1,2,1,4,806,766,0.0,1572,0,0.0,2,1,3,0.6931471805599453,3,7,6,1,5,3,1995.0,0,2,373,5,5,2,0,3.713572066704308,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2007,8,4,168000,1612
20,3,4.248495242049359,9.209540051805414,1,1,0,3,0,0,0,19,1,2,0,2,4,4,1976,1993,1,1,9,10,2,0.0,3,4,1,4,4,4,1,1116,6,0.0,165,1281,1,0,1,4,1620,0,0.0,1620,1,0.0,2,0,3,0.6931471805599453,3,8,2,1,5,1,1993.0,3,2,490,5,5,2,120,4.3694478524670215,0.0,0.0,0.0,0.0,3,1,1,0.0,6,2009,8,4,150000,2901
50,3,3.951243718581428,9.257319373170178,1,1,3,3,0,4,0,18,2,2,0,0,6,5,1936,1950,1,1,8,8,2,0.0,3,4,0,4,4,4,6,0,6,0.0,1064,1064,1,0,1,0,1166,0,6.161207321695077,1639,0,0.0,1,0,3,0.6931471805599453,3,6,1,0,3,5,1936.0,3,1,240,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,3,2008,8,4,115000,2230
70,3,4.158883083359672,9.653550746326603,1,1,3,3,0,4,0,6,2,2,0,5,6,7,1915,1976,1,1,13,10,2,0.0,3,4,0,2,4,4,6,0,6,0.0,840,840,1,0,1,4,840,840,0.0,1680,0,0.0,2,0,4,0.6931471805599453,3,8,6,0,3,1,1960.0,3,1,308,5,5,2,0,0.0,5.081404364984463,0.0,0.0,0.0,3,4,1,0.0,3,2008,8,4,177000,1680
60,3,4.700480365792417,9.557823197546,1,1,3,3,0,0,0,16,2,2,0,5,7,5,2006,2006,1,1,12,13,1,5.860786223465865,2,4,2,0,1,4,6,0,6,0.0,1063,1063,1,0,1,4,1071,1101,0.0,2172,0,0.0,2,1,3,0.6931471805599453,2,9,6,1,2,1,2006.0,2,3,947,5,5,2,192,4.143134726391533,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2007,6,5,280000,2134
60,1,4.454347296253507,9.287394001418471,1,1,3,3,0,4,0,21,2,2,0,5,8,5,2007,2008,1,1,12,13,3,4.61512051684126,2,4,2,0,4,4,2,789,6,0.0,245,1034,1,0,1,4,1050,1028,0.0,2078,1,0.0,2,1,3,0.6931471805599453,0,8,6,1,2,1,2008.0,0,3,836,5,5,2,0,4.634728988229636,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2008,6,5,339750,2084
