MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,3,5.017279836814924,12.279536839074337,1,1,2,2,0,4,2,23,2,2,0,2,7,5,1965,1965,3,1,3,3,2,0.0,3,4,1,2,4,1,0,1236,5,6.710523109452428,80,2136,2,4,1,4,2036,0,0.0,2036,2,0.0,2,0,3,0.6931471805599453,3,8,6,2,2,1,1965.0,2,2,513,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2009,8,4,375000
70,4,4.110873864173311,9.169622538697624,1,0,3,3,0,4,0,17,2,2,0,5,7,7,1925,1990,1,1,13,14,2,0.0,3,4,0,4,1,4,3,16,6,0.0,712,728,1,0,1,4,832,809,0.0,1641,0,0.6931471805599453,1,1,3,0.6931471805599453,0,6,6,1,2,5,1925.0,3,2,546,1,5,2,0,0.0,5.459585514144159,0.0,0.0,0.0,3,4,1,0.0,8,2006,8,4,178000
60,3,4.276666119016055,8.961366060627451,1,1,0,3,0,4,0,8,2,2,0,5,7,5,2004,2005,1,1,12,13,2,0.0,2,4,2,2,4,4,2,425,6,0.0,291,716,1,0,1,4,716,716,0.0,1432,1,0.0,2,1,3,0.6931471805599453,2,6,6,1,2,1,2004.0,0,2,432,5,5,2,100,3.9512437185814275,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2009,8,4,188500
60,3,4.553876891600541,9.473166068429098,1,1,0,3,0,0,0,14,2,2,0,5,7,7,1980,1980,1,1,5,5,1,5.631211781821365,2,4,1,2,4,4,2,692,6,0.0,153,845,1,4,1,4,1153,1200,0.0,2353,1,0.0,2,1,4,0.6931471805599453,0,10,6,1,5,1,1983.0,2,2,484,5,5,2,288,5.278114659230517,0.0,0.0,0.0,0.0,3,0,1,0.0,8,2009,8,4,260000
60,1,4.330733340286331,9.105090961257085,1,1,3,3,0,4,0,21,2,2,0,5,8,5,2006,2006,1,1,12,13,2,0.0,2,4,2,2,4,0,6,0,6,0.0,1088,1088,1,0,1,4,1088,871,0.0,1959,0,0.0,2,1,3,0.6931471805599453,2,8,6,1,2,1,2006.0,2,3,1025,5,5,2,208,3.8501476017100584,0.0,0.0,0.0,0.0,3,4,1,0.0,12,2007,8,4,270000
60,3,4.51085950651685,9.200391041122515,1,1,3,2,0,4,1,15,2,2,0,5,7,5,1993,1993,1,1,6,6,1,5.54907608489522,2,4,2,2,4,1,2,987,6,0.0,360,1347,1,0,1,4,1372,1274,0.0,2646,1,0.0,2,1,4,0.6931471805599453,2,9,6,1,5,1,1993.0,2,3,656,5,5,2,340,4.110873864173311,4.976733742420574,0.0,0.0,0.0,3,4,1,0.0,4,2009,8,4,260000
80,3,4.248495242049359,9.55506418479516,1,1,3,3,0,4,0,14,2,2,0,7,7,5,1980,1980,1,1,9,10,1,5.420534999272286,3,4,1,2,4,0,2,1036,6,0.0,336,1372,1,4,1,4,1472,0,0.0,1472,1,0.0,2,0,3,0.6931471805599453,3,6,6,2,5,1,1980.0,3,2,588,5,5,2,233,3.8918202981106265,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2009,8,4,187500
60,3,4.718498871295094,9.696463383101802,1,1,3,3,0,0,0,16,2,2,0,5,9,5,2006,2006,1,1,12,13,3,5.916202062607435,3,4,2,0,1,0,6,0,6,0.0,1249,1249,1,0,1,4,1249,1347,0.0,2596,0,0.0,3,1,4,0.6931471805599453,2,9,6,0,3,1,2006.0,2,3,840,5,5,2,240,5.043425116919247,0.0,0.0,0.0,0.0,3,4,1,0.0,9,2006,6,5,342643
60,3,4.605170185988092,9.400960731584833,1,1,0,3,0,4,0,16,2,2,0,5,8,5,2004,2004,1,1,12,13,1,5.963579343618446,2,4,2,0,4,0,2,970,6,0.0,166,1136,1,0,1,4,1136,1332,0.0,2468,1,0.0,2,1,4,0.6931471805599453,2,10,6,1,2,3,2004.0,0,3,872,5,5,2,184,5.043425116919247,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2007,8,4,354000
60,3,4.465908118654584,9.247732491193245,1,1,0,3,0,4,0,20,2,2,0,5,7,5,1986,1987,1,1,9,10,1,5.153291594497779,2,4,1,4,4,1,3,28,0,7.29641326877392,0,1502,1,0,1,4,1553,1177,0.0,2730,1,0.0,2,1,4,0.6931471805599453,2,8,6,1,5,1,1987.0,0,2,576,5,5,2,201,4.574710978503383,0.0,0.0,0.0,0.0,3,2,1,0.0,8,2007,8,4,301000
20,4,3.912023005428146,8.669227347271736,1,1,3,3,0,4,0,17,2,2,0,2,3,8,1955,2005,1,1,12,13,2,0.0,3,2,1,4,4,4,0,256,6,0.0,906,1162,1,0,1,4,1163,0,0.0,1163,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1955.0,3,1,220,1,5,2,142,4.59511985013459,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2006,8,4,126175
80,3,4.574710978503383,9.330431852234003,1,1,3,3,0,0,0,12,4,2,0,7,7,7,1967,2007,4,6,13,14,1,5.707110264748875,2,2,1,2,4,4,6,0,6,0.0,710,710,1,0,1,4,1898,1080,0.0,2978,0,0.0,2,1,5,0.6931471805599453,2,11,6,1,2,3,1961.0,0,2,564,5,5,2,240,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2010,8,4,242000
45,4,3.9318256327243257,8.517393171418904,1,1,3,3,0,4,0,9,5,2,0,1,5,6,1941,1950,1,1,8,8,2,0.0,3,4,1,4,4,0,1,116,6,0.0,604,720,1,3,0,1,803,0,0.0,803,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,5,1941.0,3,2,360,5,5,2,0,0.0,5.501258210544727,0.0,0.0,0.0,3,4,1,0.0,12,2007,8,4,87000
120,3,3.4965075614664802,9.291643823040218,1,1,0,3,0,1,0,24,2,2,4,2,8,5,1993,1993,1,1,3,3,2,0.0,2,4,2,2,4,1,2,1619,6,0.0,100,1719,1,0,1,4,1719,0,0.0,1719,2,0.0,1,1,1,0.6931471805599453,2,6,6,2,2,1,1993.0,0,2,473,5,5,2,122,3.4339872044851463,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2008,2,4,324000
20,3,4.394449154672439,9.358846580275406,1,1,3,3,0,4,0,12,2,2,0,2,6,5,1960,1960,3,1,13,14,1,5.170483995038151,3,4,1,4,4,4,5,565,6,0.0,818,1383,1,4,1,4,1383,0,0.0,1383,0,0.0,1,1,3,0.6931471805599453,3,7,6,0,3,1,1960.0,2,1,292,5,5,2,0,3.828641396489095,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2006,8,4,145250
75,3,4.248495242049359,9.383368881858544,1,2,0,0,0,4,0,3,4,2,0,4,6,6,1916,1994,1,1,13,15,2,0.0,3,4,0,4,4,4,6,0,6,0.0,844,844,1,2,0,0,1445,689,0.0,2134,0,0.0,2,0,5,0.6931471805599453,2,10,6,0,3,5,1930.0,3,2,441,5,5,2,0,4.110873864173311,5.594711379601839,0.0,0.0,0.0,3,4,1,0.0,7,2009,8,4,214500
70,4,4.110873864173311,8.764521909518802,1,1,3,3,0,0,0,9,2,2,0,5,5,5,1920,1950,1,1,13,15,2,0.0,3,4,2,4,4,2,6,0,6,0.0,596,596,1,4,0,4,596,596,0.0,1192,0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,5,1920.0,3,1,189,1,1,0,0,0.0,4.927253685157205,0.0,0.0,0.0,3,1,1,0.0,7,2009,8,4,78000
90,3,4.248495242049359,9.270964993792617,1,1,0,3,0,4,0,12,2,2,2,2,5,4,1964,1964,1,1,6,6,1,4.442651256490317,3,4,1,4,4,4,2,40,5,5.579729825986222,1424,1728,1,4,1,4,1728,0,0.0,1728,0,0.6931471805599453,2,0,6,1.0986122886681098,3,10,6,0,3,5,2002.0,3,1,352,5,5,2,155,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,11,2007,8,4,119000
20,3,4.2626798770413155,9.009080614161977,1,1,3,3,0,4,0,12,2,2,0,2,5,6,1958,1992,1,1,13,14,2,0.0,3,4,1,4,4,4,5,846,6,0.0,210,1056,1,1,1,4,1056,0,0.0,1056,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1958.0,2,1,308,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2007,8,4,139000
20,3,4.454347296253507,9.273878392780171,1,1,0,3,0,4,0,16,2,2,0,2,8,5,2003,2004,1,1,12,13,1,5.6937321388027,2,4,2,2,4,4,2,1124,4,6.173786103901937,1603,3206,1,0,1,4,1629,0,0.0,1629,1,0.0,2,0,3,0.6931471805599453,2,7,6,1,2,1,2003.0,2,3,880,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,10,2009,8,4,284000
120,4,4.0943445622221,9.011767474596178,1,1,3,3,0,3,0,16,2,2,4,2,7,5,2004,2004,1,1,12,13,3,4.990432586778736,2,4,2,2,4,0,2,720,6,0.0,638,1358,1,0,1,4,1358,0,0.0,1358,1,0.0,2,0,2,0.6931471805599453,2,6,6,1,2,1,2004.0,2,2,484,5,5,2,192,3.4339872044851463,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2008,8,4,207000
60,3,4.0943445622221,9.10974625674048,1,1,0,3,0,4,0,8,2,2,0,5,6,5,1998,1998,1,1,12,13,2,0.0,3,4,2,2,4,1,2,828,6,0.0,115,943,1,2,1,4,943,695,0.0,1638,1,0.0,2,1,3,0.6931471805599453,3,7,6,2,5,1,1998.0,0,2,472,5,5,2,100,3.6635616461296463,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2008,8,4,192000
190,3,4.248495242049359,12.011644093954345,0,1,0,1,0,0,2,23,2,2,1,0,5,6,1965,1965,1,1,9,10,2,0.0,3,4,1,4,4,1,0,1249,1,4.997212273764115,103,1499,1,0,1,4,1619,167,0.0,1786,2,0.0,2,0,3,0.6931471805599453,3,7,6,2,2,1,1965.0,0,2,529,5,5,2,670,0.0,0.0,0.0,0.0,0.0,3,4,3,6.55250788703459,8,2008,8,4,228950
20,3,4.465908118654584,9.558035114334135,1,1,0,1,0,0,0,22,2,2,0,2,9,5,2005,2006,3,1,12,13,3,5.303304908059076,2,4,2,0,4,1,2,1249,6,0.0,673,1922,1,0,1,4,1922,0,0.0,1922,1,0.0,2,0,3,0.6931471805599453,2,8,6,1,2,1,2005.0,0,3,676,5,5,2,178,3.9512437185814275,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2007,8,4,377426
20,3,4.2626798770413155,9.119977931895791,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2002,2003,1,1,12,13,1,4.736198448394496,2,4,2,2,4,0,2,810,6,0.0,726,1536,1,0,1,4,1536,0,0.0,1536,1,0.0,2,0,3,0.6931471805599453,2,7,6,0,3,1,2002.0,2,2,532,5,5,2,192,4.31748811353631,0.0,0.0,0.0,0.0,3,4,1,0.0,12,2008,8,4,214000
20,3,4.5217885770490405,9.557187177595935,1,1,3,3,0,0,0,14,2,2,0,2,7,7,1984,1998,1,1,13,14,2,0.0,2,4,1,2,4,2,0,213,6,0.0,995,1208,1,0,1,4,1621,0,0.0,1621,1,0.0,2,0,3,0.6931471805599453,2,8,6,0,3,1,1984.0,2,2,440,5,5,2,108,3.828641396489095,0.0,0.0,0.0,0.0,3,4,3,5.993961427306569,5,2006,8,4,202500
20,3,4.204692619390966,9.425532393502772,1,1,0,3,0,4,0,12,1,2,0,2,6,7,1958,1998,3,1,13,14,1,5.176149732573829,3,4,1,4,0,4,5,585,6,0.0,630,1215,1,4,1,0,1215,0,0.0,1215,0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1958.0,3,1,297,5,5,2,0,0.0,0.0,0.0,5.459585514144159,0.0,3,4,1,0.0,6,2009,8,4,155000
60,3,4.454347296253507,9.56043370454936,1,1,3,3,0,4,0,23,2,2,0,5,8,5,2002,2002,1,1,12,13,2,0.0,2,4,2,2,4,4,6,0,6,0.0,967,967,1,0,1,4,993,915,0.0,1908,0,0.0,2,1,4,0.6931471805599453,2,9,6,0,3,1,2002.0,0,2,431,5,5,2,135,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2010,8,4,202900
20,2,4.110873864173311,9.036106025364846,1,1,3,3,0,4,0,20,1,2,0,2,4,4,1950,1950,1,1,13,0,2,0.0,1,1,1,4,0,4,6,0,6,0.0,721,721,1,2,1,4,841,0,0.0,841,0,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,4,1950.0,3,1,294,5,5,0,250,0.0,3.2188758248682006,0.0,0.0,0.0,3,4,1,0.0,9,2009,8,4,82000
90,3,4.248495242049359,9.053101595549691,1,1,3,3,0,4,0,12,2,2,2,2,3,4,1949,1950,1,1,11,12,1,5.831882477283517,3,4,3,3,2,3,4,0,4,0.0,0,0,5,1,0,0,1040,0,0.0,1040,0,0.0,2,0,2,1.0986122886681098,3,6,6,0,3,5,1949.0,3,2,400,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2006,8,4,87500
120,3,4.1588830833596715,9.088172738001974,1,1,0,3,0,4,0,16,2,2,4,2,9,5,2005,2005,3,1,8,8,1,6.424869023905388,0,4,2,0,4,4,2,28,6,0.0,1656,1684,1,0,1,4,1684,0,0.0,1684,0,0.0,2,0,2,0.6931471805599453,0,6,6,1,0,1,2005.0,2,2,564,5,5,2,495,4.290459441148391,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2008,8,4,266000
160,4,3.6109179126442243,7.860570785538664,1,1,3,3,0,4,0,10,2,2,4,5,5,3,1976,1976,1,1,5,5,2,0.0,3,4,1,2,4,4,5,129,1,5.4510384535657,175,536,1,4,1,4,536,576,0.0,1112,0,0.0,1,1,3,0.6931471805599453,3,4,6,0,3,1,1976.0,3,1,336,5,5,2,182,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2010,8,4,85000
50,3,4.189654742026425,8.769662508112274,1,1,3,3,0,4,0,3,6,2,0,0,6,5,1939,1950,1,1,8,8,2,0.0,3,4,0,4,4,4,6,0,6,0.0,972,972,1,2,1,4,972,605,0.0,1577,0,0.0,1,0,3,0.6931471805599453,1,6,6,1,2,5,1939.0,3,1,312,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,10,2006,8,4,140200
20,3,4.248495242049359,9.455088847042777,1,1,0,3,0,1,0,12,2,2,0,2,6,8,1960,1998,3,1,8,8,2,0.0,3,2,1,4,4,2,1,498,6,0.0,460,958,1,4,1,4,958,0,0.0,958,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,1,1960.0,2,1,301,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,0,9.648659816955295,4,2007,8,4,151500
20,3,4.248495242049359,9.77571099759397,1,1,0,3,0,4,0,12,2,2,0,2,6,5,1960,1960,1,1,13,14,1,3.4339872044851463,3,4,1,4,4,4,1,1270,6,0.0,208,1478,1,0,1,0,1478,0,0.0,1478,1,0.0,2,0,3,0.6931471805599453,3,6,6,2,2,1,1960.0,3,2,498,5,5,2,0,3.713572066704308,0.0,0.0,0.0,0.0,3,4,1,0.0,12,2009,8,4,157500
160,3,3.6109179126442243,7.803435056952168,1,1,3,3,0,4,0,16,2,2,3,5,7,5,2003,2004,1,1,12,15,3,4.672828834461906,2,4,2,2,4,4,2,573,6,0.0,191,764,1,0,1,4,764,862,0.0,1626,1,0.0,2,1,2,0.6931471805599453,2,6,6,0,3,3,2003.0,2,2,474,5,5,2,0,3.332204510175204,0.0,0.0,0.0,0.0,3,4,1,0.0,10,2008,8,4,154000
60,3,4.04305126783455,9.92485757827232,1,1,1,3,0,4,0,16,2,2,0,5,9,5,2005,2006,3,1,5,5,1,6.769641976852503,0,4,2,0,4,4,2,1410,6,0.0,438,1848,1,0,1,4,1848,880,0.0,2728,1,0.0,2,1,4,0.6931471805599453,0,10,6,2,0,1,2006.0,0,3,706,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2006,6,5,437154
120,3,4.23410650459726,8.964567702601611,1,1,0,3,0,4,0,16,2,2,4,2,9,5,2007,2007,3,1,8,8,1,5.8944028342648505,0,4,2,0,4,4,6,0,6,0.0,1869,1869,1,0,1,4,1869,0,0.0,1869,0,0.0,2,0,2,0.6931471805599453,0,6,6,1,2,1,2007.0,2,2,617,5,5,2,210,4.007333185232471,0.0,0.0,0.0,0.0,3,4,1,0.0,12,2007,6,5,318061
120,3,4.248495242049359,8.570165076182343,1,1,0,2,0,4,1,4,2,2,0,2,7,5,1986,1986,1,1,13,14,2,0.0,3,4,2,2,4,1,2,1082,6,0.0,371,1453,1,2,1,4,1453,0,0.0,1453,1,0.0,1,1,2,0.6931471805599453,2,6,6,1,5,1,1986.0,2,2,445,5,5,2,0,4.394449154672439,0.0,0.0,5.220355825078324,0.0,3,4,1,0.0,12,2006,8,0,190000
50,3,4.110873864173311,9.114379980830272,1,1,3,3,0,4,0,7,0,2,0,0,5,6,1941,1950,1,1,12,13,2,0.0,3,4,1,4,0,2,3,236,5,5.942799375126701,0,616,1,4,0,4,616,495,0.0,1111,0,0.6931471805599453,1,0,3,0.6931471805599453,3,5,6,0,3,5,1941.0,3,1,200,5,1,2,48,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,3,2008,5,4,95000
30,4,4.110873864173311,9.050288983827956,1,1,3,3,0,4,0,17,2,2,0,2,6,8,1928,2003,1,1,12,13,2,0.0,3,2,0,4,4,4,6,0,6,0.0,624,624,1,2,1,4,720,0,0.0,720,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,5,2005.0,3,2,484,5,5,2,106,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2010,8,4,105900
50,3,4.110873864173311,9.036106025364846,1,1,3,0,0,4,0,18,2,2,0,0,6,5,1940,2000,1,1,13,8,2,0.0,3,4,1,4,4,4,3,388,6,0.0,552,940,1,0,1,4,1192,403,0.0,1595,0,0.0,1,0,2,0.6931471805599453,3,6,6,2,2,1,1940.0,3,1,240,5,5,2,0,0.0,4.6913478822291435,0.0,0.0,0.0,3,4,1,0.0,6,2006,8,4,140000
20,3,4.663439094112067,9.328123407632566,1,1,1,3,0,4,0,5,2,2,0,2,6,5,1995,1995,1,1,12,13,2,0.0,2,2,2,2,1,4,0,334,1,6.300785794663244,322,1200,1,0,1,4,1200,0,0.0,1200,1,0.0,2,0,3,0.6931471805599453,2,6,6,0,3,1,1995.0,2,2,521,5,5,2,0,3.295836866004329,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2007,8,4,177500
20,3,4.248495242049359,9.13227071655426,1,1,0,3,0,4,0,8,2,2,0,2,6,6,1992,1992,1,1,6,6,1,4.672828834461906,3,4,2,2,4,4,2,560,6,0.0,598,1158,1,2,1,4,1167,0,0.0,1167,1,0.0,2,0,3,0.6931471805599453,2,6,6,0,3,1,1992.0,2,2,400,5,5,2,120,3.295836866004329,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2009,8,4,173000
120,4,3.8066624897703196,8.348774539791274,1,1,3,3,0,4,0,10,2,2,4,2,5,5,1976,1976,1,1,5,5,2,0.0,3,4,2,2,4,4,0,874,6,0.0,268,1142,1,4,1,4,1142,0,0.0,1142,1,0.0,1,1,3,0.6931471805599453,3,6,6,1,4,1,1976.0,0,2,528,5,5,2,536,4.51085950651685,0.0,0.0,0.0,0.0,3,2,1,0.0,8,2007,8,4,134000
80,3,4.532599493153256,8.843759381917984,1,1,0,3,0,4,0,4,2,2,0,7,5,4,1958,1958,3,1,13,7,1,4.795790545596741,3,4,1,4,4,0,1,300,5,5.68697535633982,468,1062,1,0,1,1,1352,0,0.0,1352,0,0.6931471805599453,1,0,3,0.6931471805599453,2,6,3,0,3,3,1958.0,3,1,288,5,5,2,168,0.0,5.68697535633982,0.0,0.0,0.0,3,4,1,0.0,7,2006,8,0,130000
60,3,4.3694478524670215,9.39366142910322,1,1,0,3,0,1,0,15,2,2,0,5,8,5,1998,1998,1,1,12,13,1,6.274762021241939,2,4,2,2,4,0,2,956,6,0.0,130,1086,1,0,1,4,1086,838,0.0,1924,1,0.0,2,1,3,0.6931471805599453,2,7,6,1,5,1,1998.0,2,2,592,5,5,2,208,4.330733340286331,0.0,0.0,5.926926025970411,0.0,3,4,1,0.0,6,2006,8,4,280000
85,3,4.248495242049359,8.928110078202646,1,1,0,3,0,1,0,11,2,2,0,6,6,6,1978,1978,1,1,12,13,2,0.0,3,4,1,2,4,0,2,773,6,0.0,115,888,1,0,1,4,912,0,0.0,912,1,0.0,1,0,2,0.6931471805599453,3,5,6,1,5,1,1978.0,2,2,470,5,5,2,0,0.0,0.0,0.0,5.262690188904886,0.0,3,2,1,0.0,6,2007,8,4,156000
50,3,4.248495242049359,9.120962560824966,1,2,3,3,0,4,0,3,2,2,0,0,5,5,1940,1982,1,1,8,8,2,0.0,3,4,1,4,4,4,5,399,6,0.0,484,883,1,2,1,4,988,517,0.0,1505,1,0.0,1,0,3,0.6931471805599453,3,8,6,0,3,5,1940.0,3,1,240,5,5,0,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2008,8,4,145000
85,3,4.174387269895637,8.895903562215581,1,1,3,3,0,0,0,7,2,2,0,6,7,5,2003,2003,1,1,6,6,1,6.2166061010848646,2,4,3,3,2,3,4,0,4,0.0,0,0,1,0,1,4,495,1427,0.0,1922,0,0.0,3,0,4,0.6931471805599453,2,7,6,1,0,3,2003.0,2,2,672,5,5,2,0,0.0,5.181783550292085,0.0,0.0,0.0,3,4,1,0.0,7,2009,3,4,198500
160,4,3.091042453358316,7.427144133408616,1,1,3,3,0,4,0,2,2,2,3,5,6,8,1972,2007,1,1,6,6,1,6.236369590203704,3,4,1,4,4,4,0,162,6,0.0,321,483,1,2,1,4,483,504,0.0,987,0,0.0,1,1,2,0.6931471805599453,2,5,6,0,3,5,1972.0,3,1,264,5,5,2,250,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2009,8,4,118000
60,3,4.248495242049359,9.841665338892785,1,1,0,3,0,2,0,14,2,2,0,5,6,5,1976,1976,1,1,6,6,1,4.795790545596741,3,4,2,2,4,2,2,712,6,0.0,84,796,1,4,1,4,790,784,0.0,1574,1,0.0,2,1,3,0.6931471805599453,3,6,6,1,5,1,1976.0,0,2,566,5,5,2,306,4.718498871295094,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2006,8,4,190000
70,4,4.0943445622221,9.2771575450135,1,1,3,3,0,4,0,9,2,2,0,5,5,7,1920,1997,3,1,12,13,2,0.0,3,2,1,4,0,4,5,456,6,0.0,216,672,1,2,1,0,672,672,0.0,1344,0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,5,1964.0,3,1,468,5,1,2,0,4.859812404361672,5.389071729816501,0.0,0.0,0.0,3,4,1,0.0,7,2009,8,4,147000
20,3,4.248495242049359,9.15915233520675,1,1,0,3,0,4,0,12,2,2,0,2,6,5,1963,1963,1,1,9,10,1,5.5134287461649825,3,4,1,2,4,4,1,609,6,0.0,785,1394,1,2,1,4,1394,0,0.0,1394,1,0.0,1,1,3,0.6931471805599453,3,6,6,2,2,1,1963.0,2,2,514,5,5,2,0,4.343805421853684,0.0,0.0,5.225746673713202,0.0,3,4,1,0.0,7,2009,8,4,159000
80,3,4.624972813284271,9.121618441915379,1,1,0,3,0,0,0,12,2,2,0,7,6,5,1962,1962,1,5,9,10,1,5.723585101952381,3,4,1,2,4,1,2,371,6,0.0,728,1099,1,2,1,4,1431,0,0.0,1431,0,0.6931471805599453,1,0,3,0.6931471805599453,3,6,6,1,2,2,1962.0,2,1,296,5,5,2,64,4.709530201312334,0.0,0.0,0.0,0.0,3,4,1,0.0,12,2008,8,4,165000
20,3,4.3694478524670215,8.962007209588313,1,1,3,3,0,4,0,12,2,2,0,2,5,6,1954,1954,1,1,6,6,1,5.303304908059076,3,4,2,4,4,4,3,540,6,0.0,728,1268,1,2,1,4,1268,0,0.0,1268,0,0.0,1,0,2,0.6931471805599453,3,7,6,1,2,1,1954.0,0,1,244,5,5,2,0,4.59511985013459,0.0,0.0,0.0,0.0,3,4,1,0.0,3,2010,8,4,132000
20,3,4.248495242049359,9.193295937366925,1,1,0,3,0,0,0,12,2,2,0,2,5,7,1959,2006,1,1,13,14,2,0.0,3,2,1,4,4,4,0,72,5,5.556828061699537,733,1063,1,0,1,4,1287,0,0.0,1287,1,0.0,1,0,3,0.6931471805599453,2,7,6,1,2,5,1997.0,0,2,576,5,5,2,364,2.8903717578961645,0.0,0.0,5.209486152841421,0.0,3,4,1,0.0,3,2010,8,4,162000
60,3,4.248495242049359,9.002331708246244,1,1,0,3,0,4,0,8,2,2,0,5,6,5,2000,2000,1,1,12,13,2,0.0,3,4,2,2,4,4,6,0,6,0.0,953,953,1,0,1,4,953,711,0.0,1664,0,0.0,2,1,3,0.6931471805599453,3,7,6,1,5,1,2000.0,2,2,460,5,5,2,100,3.713572066704308,0.0,0.0,0.0,0.0,3,4,1,0.0,1,2006,8,4,172400
50,3,4.394449154672439,9.748061059204817,1,1,3,3,0,4,0,4,1,2,0,0,4,4,1959,1959,1,1,14,10,2,0.0,3,4,1,3,2,3,4,0,4,0.0,0,0,1,4,1,4,1120,468,0.0,1588,0,0.0,2,0,4,0.6931471805599453,3,7,3,1,2,5,1991.0,0,2,680,5,5,0,0,4.0943445622221,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2008,8,4,134432
120,3,3.9318256327243257,8.878497403738631,1,1,3,3,0,4,0,20,2,2,4,2,6,5,1984,1984,1,1,9,10,2,0.0,3,4,1,2,4,4,0,623,3,4.804021044733257,0,744,1,4,1,4,752,0,0.0,752,1,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,1,1984.0,3,1,264,5,5,2,353,0.0,0.0,0.0,4.51085950651685,0.0,3,2,1,0.0,2,2010,8,4,125000
20,3,4.382026634673881,9.271905727634337,1,1,3,3,0,4,0,12,2,2,0,2,5,6,1953,1953,1,1,8,8,2,0.0,3,4,2,4,4,4,1,428,3,5.198497031265826,0,608,1,4,1,4,1319,0,0.0,1319,1,0.0,1,0,3,0.6931471805599453,3,5,3,0,3,1,1953.0,3,1,270,5,5,2,66,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,11,2009,8,4,123000
60,3,4.189654742026425,9.012011377036412,1,1,3,3,0,4,0,5,2,2,0,5,7,5,2003,2004,1,1,12,13,2,0.0,2,4,2,2,4,4,6,0,6,0.0,847,847,1,0,1,4,847,1081,0.0,1928,0,0.0,2,1,4,0.6931471805599453,2,8,6,1,2,3,2003.0,0,2,434,5,5,2,100,3.8918202981106265,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2007,8,4,219500
