MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtUnfSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,TotalSF
50,4.219507705176107,9.42181611842271,6,8,1920,2000,0.0,684,512,0.0,1196,0,0.0,1,0,3,0.6931471805599453,7,0,2005.0,2,528,0,3.8501476017100575,0.0,0.0,0.0,0.0,6.68586094706836,8,2009,110000,1368
20,4.663439094112067,9.644198554585564,10,5,2008,2008,5.303304908059076,788,0,0.0,2402,1,0.0,2,0,2,0.6931471805599453,10,2,2008.0,3,672,0,4.290459441148391,0.0,0.0,5.14166355650266,0.0,0.0,4,2009,555000,5496
90,4.532599493153256,9.401704256754366,4,4,1955,1955,5.602118820879701,1307,0,0.0,1440,0,0.0,2,0,4,1.0986122886681098,8,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,2008,118000,2880
50,3.970291913552122,8.738895704934043,5,7,1930,1992,0.0,1078,445,0.0,1573,0,0.0,2,0,3,0.6931471805599453,8,1,1930.0,2,360,0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,162900,2206
120,3.9889840465642745,8.274611946209552,7,5,2006,2007,4.290459441148391,1258,0,0.0,1258,0,0.0,2,0,2,0.6931471805599453,6,1,2007.0,3,648,144,2.833213344056216,0.0,0.0,0.0,0.0,0.0,6,2007,172500,2516
60,4.262679877041316,9.076923258535832,7,5,1994,1995,0.0,273,975,0.0,1908,1,0.0,2,1,4,0.6931471805599453,8,1,1994.0,2,493,144,4.897839799950911,0.0,0.0,0.0,0.0,0.0,7,2008,210000,1848
20,4.30406509320417,9.1958356857733,6,5,1956,1956,0.0,1436,0,0.0,1689,0,0.0,1,0,3,0.6931471805599453,7,1,1956.0,2,480,0,0.0,0.0,0.0,0.0,0.0,0.0,11,2009,127500,3125
20,4.927253685157205,9.710691327448153,6,6,1966,2002,0.0,557,0,0.0,1888,0,0.0,2,1,2,0.6931471805599453,6,1,1966.0,2,578,0,0.0,0.0,0.0,0.0,0.0,0.0,6,2010,190000,3405
60,4.248495242049359,9.32500744695431,7,5,1998,1999,0.0,930,930,0.0,1886,0,0.0,2,1,4,0.6931471805599453,10,1,1998.0,2,431,89,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,199900,1886
50,3.9318256327243257,9.05963375455148,6,6,1937,1950,0.0,780,596,0.0,1376,0,0.0,2,0,3,0.6931471805599453,7,1,1937.0,1,198,0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,119500,1560
50,3.9318256327243257,8.699681400989514,3,7,1948,2002,0.0,318,504,0.0,1183,0,0.0,1,1,2,0.6931471805599453,6,0,1981.0,1,308,0,5.176149732573829,0.0,0.0,0.0,0.0,0.0,6,2007,120000,1328
30,4.262679877041316,8.645586406184636,6,8,1930,2005,0.0,813,0,0.0,813,0,0.0,1,0,2,0.6931471805599453,5,0,1932.0,1,270,0,4.736198448394496,0.0,0.0,0.0,0.0,0.0,6,2006,110000,1626
20,4.143134726391533,11.167077412430531,7,5,1975,1975,0.0,878,0,0.0,1533,1,0.0,2,0,2,0.6931471805599453,5,2,1975.0,2,576,200,4.007333185232471,0.0,0.0,0.0,0.0,0.0,12,2006,280000,3066
60,4.248495242049359,9.1381996941985,6,5,1996,1997,3.7612001156935615,130,868,0.0,1756,1,0.0,2,1,3,0.6931471805599453,7,0,1996.0,2,422,144,4.812184355372417,0.0,0.0,0.0,0.0,0.0,7,2007,204000,1760
60,4.330733340286331,9.105090961257083,8,5,2008,2008,0.0,768,804,0.0,1590,0,0.0,2,1,3,0.6931471805599453,6,0,2008.0,2,676,0,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,6,2009,210000,1554
90,4.158883083359672,9.13755460225053,5,5,1976,1976,0.0,122,0,0.0,1728,2,0.0,2,0,4,1.0986122886681098,8,0,1976.0,2,560,0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,188000,3456
20,4.394449154672439,9.169622538697624,7,6,1973,1973,5.771441123130016,326,0,0.0,1242,0,0.0,1,1,3,0.6931471805599453,6,1,1973.0,2,528,0,0.0,0.0,0.0,0.0,0.0,0.0,9,2007,175500,2484
70,3.555348061489413,8.427706024914702,5,5,1916,1950,0.0,624,720,0.0,1344,0,0.0,1,0,4,0.6931471805599453,7,0,1916.0,3,513,0,0.0,4.574710978503383,0.0,0.0,0.0,0.0,5,2008,98000,1248
20,4.248495242049359,10.882339852663634,4,6,1954,1994,0.0,248,0,0.0,1663,1,0.0,1,0,2,0.6931471805599453,6,2,1954.0,2,529,224,4.927253685157205,0.0,0.0,0.0,0.0,0.0,3,2008,256000,3027
70,4.248495242049359,8.537191877922927,8,7,1925,1996,0.0,588,833,0.0,1666,0,0.0,1,0,3,0.6931471805599453,7,1,1925.0,1,228,192,4.158883083359672,0.0,0.0,0.0,0.0,0.0,6,2008,161000,1421
50,4.248495242049359,8.855948534052018,5,4,1950,1950,5.087596335232384,524,224,0.0,1203,1,0.0,1,0,3,0.6931471805599453,5,1,1950.0,1,352,0,0.0,5.517452896464707,0.0,0.0,0.0,0.0,7,2009,110000,1688
60,4.330733340286331,8.987821625430815,8,5,2009,2009,4.709530201312334,288,1103,0.0,1935,1,0.0,2,1,3,0.6931471805599453,8,0,2009.0,2,552,0,5.017279836814924,0.0,0.0,0.0,0.0,0.0,12,2009,263435,1664
70,4.110873864173311,8.881975184248867,7,9,1936,2007,0.0,0,560,0.0,1135,1,0.0,1,0,3,0.6931471805599453,6,0,1971.0,2,576,256,0.0,0.0,0.0,0.0,0.0,0.0,4,2009,155000,1135
20,4.110873864173311,9.021839764105511,5,5,1965,1965,0.0,0,0,0.0,864,0,0.0,1,0,3,0.6931471805599453,5,1,1965.0,1,360,0,0.0,5.468060141135132,0.0,0.0,0.0,0.0,12,2009,62383,1728
70,4.31748811353631,9.391744841707654,6,7,1934,1995,0.0,389,811,0.0,1660,0,0.0,1,1,3,0.6931471805599453,6,1,1939.0,1,240,0,0.0,0.0,0.0,0.0,0.0,0.0,8,2008,188700,1564
20,4.110873864173311,9.039670667922676,5,5,1978,1978,4.919980925828125,424,0,0.0,1040,0,0.0,2,0,3,0.6931471805599453,5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,124000,2080
120,4.248495242049359,8.030409562130485,7,5,2004,2004,2.9444389791664403,1375,0,0.0,1414,0,0.0,2,0,2,0.6931471805599453,6,1,2004.0,2,398,144,3.044522437723423,0.0,0.0,0.0,0.0,0.0,5,2006,178740,2789
20,4.454347296253507,9.271341393533582,7,5,1970,1970,0.0,499,0,0.0,1277,1,0.0,1,0,2,0.6931471805599453,5,1,1970.0,2,526,0,0.0,0.0,0.0,5.176149732573829,0.0,0.0,4,2007,167000,2554
70,4.382026634673881,9.15704507491796,5,7,1942,1995,5.41610040220442,342,756,0.0,1644,0,0.0,1,1,3,0.6931471805599453,7,2,1942.0,1,312,168,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,146500,1616
20,4.59511985013459,9.343909263897595,8,5,2006,2006,5.517452896464707,1626,0,0.0,1634,0,0.0,2,0,3,0.6931471805599453,7,1,2006.0,3,866,0,3.80666248977032,0.0,0.0,0.0,0.0,0.0,5,2007,250000,3260
60,4.343805421853684,9.1369090938903,6,5,1993,1993,4.795790545596741,406,878,0.0,1710,0,0.0,2,1,3,0.6931471805599453,7,0,1993.0,2,506,144,4.262679877041316,0.0,0.0,0.0,0.0,0.0,6,2008,187000,1664
120,4.248495242049359,8.82776136765472,8,5,1985,1985,0.0,0,0,0.0,1502,1,0.0,1,1,1,0.6931471805599453,4,0,1985.0,2,528,0,4.007333185232471,0.0,0.0,4.948759890378168,0.0,0.0,6,2010,212000,2990
60,4.532599493153256,9.38873757187798,7,6,1977,1977,0.0,808,808,0.0,1969,0,0.0,2,1,3,0.6931471805599453,8,1,1977.0,2,534,0,0.0,0.0,0.0,5.6240175061873385,0.0,0.0,11,2007,190000,1969
180,3.58351893845611,8.209580483475577,6,5,2005,2005,4.394449154672439,88,0,0.0,1072,1,0.0,1,0,2,0.6931471805599453,5,0,2005.0,2,525,0,3.367295829986474,0.0,0.0,0.0,0.0,0.0,6,2008,148000,1619
20,4.709530201312334,9.614337736809311,8,5,2006,2007,5.720311776607412,626,0,0.0,1976,1,0.0,2,0,2,0.6931471805599453,7,1,2006.0,3,908,250,4.158883083359672,0.0,0.0,0.0,0.0,0.0,7,2007,440000,3952
120,3.737669618283368,8.581294116822761,8,5,2000,2000,0.0,298,0,0.0,1652,1,0.0,2,0,2,0.6931471805599453,6,0,2000.0,2,499,96,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,8,2007,251000,3146
20,4.394449154672439,9.0455836463617,5,6,1963,1963,0.0,340,0,0.0,970,1,0.0,1,0,2,0.6931471805599453,5,0,1996.0,2,624,0,3.218875824868201,0.0,0.0,5.262690188904886,0.0,0.0,7,2007,132500,1940
20,4.330733340286331,9.482350275033667,6,5,1997,1998,5.375278407684165,484,0,0.0,1493,1,0.0,2,0,3,0.6931471805599453,7,1,1997.0,2,508,140,3.688879454113936,0.0,0.0,0.0,0.0,0.0,4,2008,208900,2971
60,4.663439094112067,9.524713059681009,9,5,2006,2006,6.650279048587422,2153,574,0.0,2643,0,0.0,2,1,3,0.6931471805599453,9,1,2006.0,3,694,414,4.442651256490317,0.0,0.0,0.0,0.0,0.0,3,2007,380000,4222
20,4.382026634673881,9.272187775302262,8,5,2007,2008,5.820082930352362,417,0,0.0,1718,1,0.0,2,0,3,0.6931471805599453,7,1,2007.0,3,826,208,3.80666248977032,0.0,0.0,0.0,0.0,0.0,9,2009,297000,3423
30,3.9318256327243257,8.68710472813351,4,7,1937,2000,6.077642243349034,739,0,0.0,1131,0,0.0,1,0,2,0.6931471805599453,7,0,1995.0,2,672,0,4.290459441148391,0.0,0.0,0.0,0.0,0.0,3,2007,89471,2038
20,4.59511985013459,9.682466746602897,9,5,2004,2005,5.937536205082426,572,0,0.0,1850,1,0.0,2,0,3,0.6931471805599453,8,1,2004.0,3,772,519,4.727387818712341,0.0,0.0,0.0,0.0,0.0,3,2006,326000,3683
20,4.290459441148391,9.37982994995476,9,5,2003,2004,6.333279628139691,225,0,0.0,1792,1,0.0,2,0,2,0.6931471805599453,6,1,2003.0,3,874,206,3.912023005428146,0.0,0.0,0.0,0.0,0.0,8,2006,374000,3584
70,3.9318256327243257,7.824445930877619,7,8,1915,2005,0.0,611,910,0.0,1826,1,0.0,1,1,4,0.6931471805599453,7,1,1915.0,1,164,0,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,155000,1826
120,3.49650756146648,8.412054873292933,6,5,1998,1998,4.762173934797756,319,0,0.0,1216,1,0.0,2,0,2,0.6931471805599453,5,0,1998.0,2,402,0,4.836281906951478,0.0,0.0,0.0,0.0,0.0,5,2006,164000,2432
20,4.248495242049359,8.95660873889395,5,7,1962,2001,0.0,411,0,0.0,999,1,0.0,1,0,3,0.6931471805599453,6,0,1963.0,1,264,0,4.890349128221754,0.0,0.0,0.0,0.0,0.0,3,2007,132500,1998
20,4.394449154672439,9.169622538697624,5,7,1950,2007,0.0,506,0,0.0,1113,0,0.0,1,0,3,0.6931471805599453,5,1,1950.0,1,264,0,4.394449154672439,4.795790545596741,0.0,0.0,0.0,0.0,7,2009,147000,2226
20,4.382026634673881,9.238927828828094,5,7,1965,1965,5.1298987149230735,237,0,0.0,1073,1,0.0,1,1,3,0.6931471805599453,6,0,1965.0,2,515,0,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,156000,2146
20,4.262679877041316,9.412791300065305,5,6,1971,1971,0.0,486,0,0.0,1484,0,0.0,2,0,3,0.6931471805599453,7,1,1971.0,2,487,224,0.0,0.0,0.0,5.198497031265826,0.0,0.0,2,2007,175000,2968
190,4.110873864173311,9.287394001418471,5,4,1900,1970,0.0,290,648,0.0,2414,0,0.0,2,0,3,1.0986122886681098,10,1,1970.0,2,520,142,0.0,0.0,0.0,0.0,0.0,0.0,5,2006,160000,2720
180,3.091042453358316,7.331060305218632,4,8,1970,2002,0.0,115,0,0.0,630,1,0.0,1,0,1,0.6931471805599453,3,0,1970.0,1,286,0,0.0,0.0,0.0,0.0,0.0,0.0,5,2009,86000,1260
160,4.248495242049359,7.888334500738654,5,6,1976,1976,0.0,264,688,0.0,1304,0,0.0,1,1,3,0.6931471805599453,4,1,1976.0,1,336,141,3.218875824868201,0.0,0.0,0.0,0.0,0.0,6,2008,115000,880
50,4.382026634673881,9.158099260130491,6,7,1941,1950,0.0,238,620,0.0,1578,1,0.0,1,0,3,0.6931471805599453,5,2,1941.0,1,240,0,0.0,3.49650756146648,0.0,0.0,0.0,0.0,8,2006,133000,1764
60,4.663439094112067,9.653679132512428,6,5,2006,2006,0.0,728,728,0.0,1456,0,0.0,2,1,3,0.6931471805599453,8,0,2006.0,2,429,0,0.0,0.0,0.0,0.0,0.0,0.0,5,2006,172785,1456
20,4.262679877041316,8.978660489639687,5,6,1960,1960,0.0,363,0,0.0,1269,0,0.0,1,1,3,0.6931471805599453,6,1,1964.0,1,308,0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,155000,2538
30,3.9318256327243257,8.663023639627777,5,8,1938,1996,0.0,190,0,0.0,886,0,0.0,1,0,2,0.6931471805599453,4,0,1938.0,1,273,144,3.044522437723423,4.394449154672439,0.0,0.0,0.0,0.0,12,2009,91300,1076
30,4.110873864173311,8.972083182851925,4,5,1920,1950,0.0,225,0,0.0,720,0,0.0,1,0,2,0.6931471805599453,4,0,0.0,0,0,0,6.261491684321042,4.7535901911063645,0.0,0.0,0.0,0.0,11,2009,34900,1440
20,4.248495242049359,9.448805939388178,8,5,1992,1993,0.0,1969,0,0.0,3228,1,0.0,3,0,4,0.6931471805599453,10,1,1992.0,2,546,264,4.330733340286331,5.676753802268282,0.0,0.0,0.0,0.0,5,2007,430000,6428
50,4.110873864173311,9.11833472618016,7,6,1925,1950,0.0,697,687,0.0,1820,1,0.0,2,0,4,0.6931471805599453,8,0,1925.0,1,240,0,4.61512051684126,0.0,0.0,0.0,0.0,0.0,6,2008,184000,2159
20,4.189654742026425,8.962007209588313,5,7,1967,2004,4.499809670330265,414,0,0.0,899,0,0.0,1,0,3,0.6931471805599453,5,0,1967.0,1,288,64,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,130000,1763
20,4.262679877041316,8.927446816256198,5,7,1958,1985,0.0,522,0,0.0,912,0,0.6931471805599453,1,0,2,0.6931471805599453,5,0,1958.0,1,297,12,5.655991810819852,0.0,0.0,0.0,0.0,6.175867270105761,6,2007,120000,1824
160,3.091042453358316,7.544861068658458,6,5,1973,1973,5.655991810819852,316,546,0.0,1218,0,0.0,1,1,3,0.6931471805599453,7,0,1973.0,1,264,144,3.367295829986474,0.0,0.0,0.0,0.0,0.0,5,2007,113000,1344
60,4.330733340286331,9.190545744648004,7,5,2005,2005,0.0,466,902,0.0,1768,0,0.0,2,1,3,0.6931471805599453,7,0,2005.0,2,603,0,4.691347882229144,0.0,0.0,0.0,0.0,0.0,2,2008,226700,1732
20,4.262679877041316,9.123801610558944,5,7,1965,1965,0.0,420,0,0.0,1214,1,0.0,1,0,2,0.6931471805599453,6,0,1965.0,2,461,0,0.0,5.220355825078324,0.0,0.0,0.0,5.993961427306569,4,2007,140000,2428
20,4.61512051684126,9.655218482441182,7,8,1959,1997,0.0,254,0,0.0,1801,1,0.0,2,0,1,0.6931471805599453,6,2,1959.0,2,484,0,4.007333185232471,0.0,0.0,5.087596335232384,0.0,0.0,3,2010,289000,3302
160,3.218875824868201,7.744569809354496,6,5,1974,1974,0.0,103,467,0.0,1322,0,0.6931471805599453,2,1,3,0.6931471805599453,6,1,1974.0,2,440,260,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,147000,1710
90,4.110873864173311,8.935508711503221,5,5,1952,1952,5.8888779583328805,960,1000,0.0,1960,0,0.0,2,0,4,1.0986122886681098,10,0,1952.0,2,400,0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,124500,1920
60,4.394449154672439,9.164819856674374,8,5,1993,1994,4.836281906951478,397,846,0.0,1911,0,0.0,2,1,3,0.6931471805599453,8,1,1993.0,2,471,182,4.406719247264253,0.0,0.0,0.0,0.0,0.0,9,2006,215000,1842
20,4.330733340286331,8.969923491991516,6,5,2009,2009,0.0,1191,0,0.0,1218,0,0.0,2,0,2,0.6931471805599453,4,0,2009.0,2,676,0,4.634728988229636,0.0,0.0,0.0,0.0,0.0,9,2009,208300,2436
70,4.110873864173311,9.169622538697624,7,9,1928,2005,0.0,548,689,0.0,1378,0,0.0,2,0,3,0.6931471805599453,7,1,1928.0,2,360,0,0.0,4.762173934797756,0.0,0.0,0.0,0.0,10,2008,161000,1378
20,4.394449154672439,9.169622538697624,5,6,1959,1959,4.890349128221754,50,0,0.0,1041,1,0.0,1,0,3,0.6931471805599453,6,0,1959.0,1,270,224,4.48863636973214,0.0,0.0,0.0,0.0,0.0,7,2009,124500,2082
20,4.330733340286331,9.586033321750676,5,7,1951,2000,4.262679877041316,178,0,0.0,1363,1,0.0,1,0,2,0.6931471805599453,6,2,1951.0,1,288,324,3.7612001156935615,0.0,0.0,5.1298987149230735,0.0,7.601402334583733,6,2009,164900,2371
120,3.713572066704308,8.823647949191303,7,5,2005,2006,4.553876891600541,1368,0,0.0,1368,0,0.0,2,0,2,0.6931471805599453,6,1,2005.0,2,474,132,3.58351893845611,0.0,0.0,0.0,0.0,0.0,3,2006,202665,2736
20,4.262679877041316,9.116139576577355,5,5,1958,1958,0.0,169,0,0.0,864,1,0.0,1,0,3,0.6931471805599453,5,0,1964.0,2,624,0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,129900,1728
20,4.276666119016055,9.125653563808989,6,5,1983,1983,0.0,748,0,0.0,1080,0,0.0,1,1,3,0.6931471805599453,5,0,1983.0,2,484,120,0.0,5.068904202220232,0.0,0.0,0.0,0.0,6,2007,134000,2164
45,4.02535169073515,9.2681374707024,5,5,1926,1950,0.0,768,0,0.0,789,0,0.0,1,0,2,0.6931471805599453,5,0,1926.0,1,200,0,0.0,4.727387818712341,0.0,0.0,0.0,0.0,6,2007,96500,1557
20,4.553876891600541,9.410911062438,10,5,2009,2009,5.723585101952381,570,0,0.0,2020,1,0.0,2,1,3,0.6931471805599453,9,1,2009.0,3,900,156,4.007333185232471,0.0,0.0,0.0,0.0,0.0,9,2009,402861,4026
80,4.248495242049359,9.254261559034113,6,6,1972,1972,5.811140992976701,689,741,0.0,2119,0,0.0,2,1,3,0.6931471805599453,7,1,1972.0,2,583,0,4.653960350157523,0.0,0.0,0.0,0.0,0.0,8,2009,158000,2067
60,4.382026634673881,9.231024963169016,7,5,1996,1997,6.826545223556594,1264,1067,0.0,2344,0,0.0,2,1,3,0.6931471805599453,7,1,1996.0,3,889,220,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,265000,2541
60,4.248495242049359,9.162409838218633,6,5,1998,1998,0.0,88,914,0.0,1796,1,0.0,2,1,3,0.6931471805599453,7,0,1998.0,2,546,0,3.610917912644224,0.0,0.0,0.0,0.0,0.0,5,2007,211000,1676
70,3.9889840465642745,9.298259670014064,7,9,1926,2004,0.0,1276,804,0.0,2080,0,0.0,1,1,3,0.6931471805599453,9,2,1926.0,1,282,0,0.0,0.0,0.0,4.983606621708336,0.0,0.0,6,2009,234000,2552
190,4.110873864173311,9.287394001418471,4,7,1900,2000,0.0,0,600,0.0,1294,0,0.0,2,0,3,1.0986122886681098,7,0,0.0,0,0,220,4.74493212836325,5.351858133476067,0.0,0.0,0.0,0.0,8,2008,106250,694
20,4.51085950651685,9.391744841707654,6,6,1957,1957,0.0,467,0,0.0,1244,0,0.0,1,1,3,0.6931471805599453,6,2,1957.0,1,336,0,3.713572066704308,0.0,0.0,0.0,0.0,0.0,5,2007,150000,2488
50,3.9318256327243257,8.517393171418904,6,7,1947,1950,0.0,605,660,0.0,1664,0,0.0,2,0,3,0.6931471805599453,7,2,1950.0,2,420,0,3.218875824868201,3.610917912644224,0.0,0.0,0.0,0.0,10,2006,159000,2008
60,4.875197323201151,10.599006917241129,10,5,2007,2008,6.637258031284457,878,1538,0.0,4676,1,0.0,3,1,3,0.6931471805599453,11,1,2007.0,3,884,208,6.008813185442595,0.0,0.0,0.0,0.0,0.0,10,2007,184750,6276
60,4.564348191467836,9.374837343857584,7,5,1996,1997,6.38856140554563,660,1015,0.0,2398,1,0.0,2,1,3,0.6931471805599453,8,1,1996.0,3,834,239,4.110873864173311,0.0,0.0,0.0,0.0,0.0,8,2007,315750,2762
20,4.143134726391533,8.922791623969637,7,5,2005,2005,0.0,1257,0,0.0,1266,0,0.0,2,0,3,0.6931471805599453,6,1,2005.0,2,453,38,4.976733742420574,0.0,0.0,0.0,0.0,0.0,4,2006,176000,2523
20,4.262679877041316,9.495594499353295,5,7,1956,2000,0.0,551,0,0.0,928,0,0.0,1,0,2,0.6931471805599453,4,0,1956.0,1,252,261,0.0,5.056245805348308,0.0,0.0,0.0,0.0,6,2007,132000,1856
60,4.219507705176107,9.612399686949514,9,5,2008,2008,5.594711379601839,122,1237,0.0,2713,1,0.0,2,1,3,0.6931471805599453,11,1,2008.0,3,858,126,4.204692619390966,0.0,0.0,0.0,0.0,0.0,11,2008,446261,2928
30,4.07753744390572,9.11591979635669,4,7,1920,2002,0.0,180,0,0.0,605,1,0.0,1,0,2,0.6931471805599453,5,0,0.0,0,0,0,0.0,4.976733742420574,0.0,0.0,0.0,0.0,7,2007,86000,1133
20,4.248495242049359,10.39418189500513,6,3,1957,1975,0.0,816,0,0.0,2515,1,0.0,3,0,4,1.0986122886681098,9,2,1975.0,2,484,0,0.0,5.303304908059076,0.0,0.0,0.0,0.0,3,2007,200624,4550
80,4.454347296253507,9.23024103368252,6,5,1988,1989,5.393627546352362,678,0,0.0,1509,1,0.0,2,0,3,0.6931471805599453,5,1,1988.0,2,600,224,0.0,0.0,0.0,0.0,0.0,0.0,8,2008,175000,2970
70,4.110873864173311,8.72518249495877,6,8,1920,1999,0.0,611,611,0.0,1362,0,0.0,2,0,3,0.6931471805599453,6,0,1920.0,2,502,0,0.0,4.442651256490317,0.0,0.0,0.0,0.0,6,2008,128000,1362
20,4.110873864173311,8.881975184248867,5,7,1955,2007,0.0,0,0,0.0,827,0,0.0,1,0,2,0.6931471805599453,5,1,1967.0,1,392,0,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,107500,827
20,3.9318256327243257,8.517393171418904,1,3,1946,1950,0.0,0,0,0.0,334,0,0.0,1,0,1,0.6931471805599453,2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2007,39300,334
60,4.31748811353631,9.111293218374948,8,5,2004,2004,0.0,707,707,0.0,1414,0,0.0,2,1,3,0.6931471805599453,6,1,2004.0,2,403,100,3.58351893845611,0.0,0.0,0.0,0.0,0.0,10,2006,178000,1414
190,4.262679877041316,8.853808274977197,5,7,1910,1991,0.0,148,527,0.0,1347,1,0.0,1,0,3,0.6931471805599453,5,0,0.0,0,0,85,0.0,5.003946305945459,0.0,0.0,0.0,0.0,1,2008,107500,1937
60,4.060443010546419,9.09661160664784,7,5,1998,1999,0.0,880,844,0.0,1724,0,0.0,2,1,3,0.6931471805599453,8,0,1998.0,2,527,120,5.049856007249537,0.0,0.0,0.0,0.0,0.0,7,2008,188000,1760
20,4.248495242049359,9.452187908084165,4,5,1972,1972,0.0,264,0,0.0,864,0,0.0,1,0,3,0.6931471805599453,5,0,1980.0,2,576,216,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,111250,1728
20,4.248495242049359,9.354786976341211,5,5,1968,1968,5.241747015059643,378,0,0.0,1159,0,0.0,1,1,3,0.6931471805599453,7,1,1968.0,1,336,466,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,158000,2210
20,4.248495242049359,9.343471684579365,8,5,2001,2002,6.173786103901937,223,0,0.0,1601,1,0.0,2,0,3,0.6931471805599453,6,1,2001.0,2,670,180,0.0,0.0,0.0,0.0,0.0,7.601402334583733,5,2010,272000,3182
20,4.454347296253507,9.58891378461603,9,5,2006,2006,6.371611847231857,578,0,0.0,1838,1,0.0,2,0,2,0.6931471805599453,8,1,2006.0,3,765,270,4.23410650459726,0.0,0.0,0.0,0.0,0.0,3,2009,315000,3676
60,4.248495242049359,9.305741456739437,8,5,2000,2000,4.290459441148391,969,1288,0.0,2285,0,0.0,2,1,4,0.6931471805599453,8,1,2000.0,3,648,0,4.04305126783455,0.0,0.0,0.0,0.0,0.0,6,2007,248000,1966
20,4.3694478524670215,9.224341891611996,7,5,1998,1999,0.0,379,0,0.0,1680,1,0.0,2,0,3,0.6931471805599453,7,1,1998.0,2,583,78,4.30406509320417,0.0,0.0,0.0,0.0,0.0,6,2009,213250,3330
120,3.555348061489413,8.308691916838898,7,5,1998,1998,5.209486152841421,0,0,0.0,767,1,0.0,1,0,1,0.6931471805599453,4,0,1998.0,1,367,120,3.713572066704308,0.0,0.0,0.0,0.0,0.0,6,2007,133000,1490
60,4.07753744390572,9.747126097411703,7,5,2006,2006,0.0,100,832,0.0,1496,1,0.0,2,1,3,0.6931471805599453,7,1,2006.0,2,426,100,3.218875824868201,0.0,0.0,0.0,0.0,0.0,9,2006,179665,1318
50,4.248495242049359,9.535173710058755,7,5,1988,1988,5.187385805840755,0,806,0.0,2183,0,0.0,2,1,4,0.6931471805599453,9,0,1988.0,3,786,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2006,229000,2581
50,4.262679877041316,9.075436609511382,6,7,1923,1950,0.0,765,720,0.0,1635,0,0.0,1,1,3,0.6931471805599453,6,1,1950.0,2,440,0,3.6635616461296463,0.0,4.976733742420574,0.0,0.0,0.0,5,2007,210000,1980
85,4.007333185232471,8.888066854754783,5,7,1970,1970,0.0,149,0,0.0,768,1,0.0,1,0,2,0.6931471805599453,5,0,1987.0,2,624,104,0.0,0.0,0.0,0.0,0.0,0.0,4,2007,129500,1536
20,3.912023005428146,9.01627006814768,5,7,1955,1995,0.0,0,0,0.0,825,1,0.0,1,0,2,0.6931471805599453,4,0,1963.0,2,720,140,3.9318256327243257,0.0,0.0,0.0,0.0,0.0,6,2008,125000,1650
60,4.330733340286331,9.145908511816794,7,5,2003,2004,0.0,912,1182,0.0,2094,0,0.0,2,1,4,0.6931471805599453,8,1,2003.0,2,615,182,5.209486152841421,0.0,0.0,0.0,0.0,0.0,11,2009,263000,1824
120,3.9889840465642745,8.304989580140361,6,6,1977,1977,0.0,510,0,0.0,1069,0,0.0,2,0,2,0.6931471805599453,4,0,1977.0,2,440,0,4.02535169073515,0.0,0.0,5.303304908059076,0.0,0.0,10,2008,140000,2138
20,3.9318256327243257,8.699681400989514,5,6,1957,1957,0.0,620,0,0.0,928,0,0.0,1,0,3,0.6931471805599453,5,0,1957.0,1,288,0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,112500,1856
20,4.477336814478207,9.318925682389624,8,5,2006,2006,5.525452939131784,1709,0,0.0,1717,0,0.0,2,0,3,0.6931471805599453,7,1,2006.0,3,908,169,3.688879454113936,0.0,0.0,0.0,0.0,0.0,7,2009,255500,3426
20,4.219507705176107,9.08000387024818,4,5,1949,2003,0.0,0,0,0.0,1126,0,0.0,2,0,2,0.6931471805599453,5,0,2002.0,2,520,0,4.574710978503383,0.0,0.0,0.0,0.0,0.0,5,2009,108000,1126
